ID,state,county,population,start_year,start_month,prior_period_ipc_phase,prior_period_phase3plus_pct,prior_year_cereal_production_tonnes,prior_year_cereal_gap_tonnes,food_insecurity_risk
ID_CXLVPY,Eastern Equatoria,Budi,93524.0,2018,2,Stressed,15.0,13781.0,2558.0,1
ID_MB5M9J,Eastern Equatoria,Budi,93524.0,2018,5,Crisis,25.7,13781.0,2558.0,1
ID_98CWN2,Eastern Equatoria,Budi,93524.0,2018,9,Crisis,44.9,13781.0,2558.0,1
ID_Y8FV2B,Eastern Equatoria,Budi,93524.0,2018,10,Emergency,55.6,13781.0,2558.0,1
ID_C2NNUV,Eastern Equatoria,Budi,97050.0,2019,1,Crisis,44.9,13441.0,1881.0,1
ID_Y8N1UT,Eastern Equatoria,Budi,99242.0,2019,8,Crisis,35.0,13441.0,1881.0,1
ID_OXIE0R,Eastern Equatoria,Budi,99242.0,2019,9,Emergency,80.6,13441.0,1881.0,1
ID_NUJJQ9,Eastern Equatoria,Budi,99242.0,2020,1,Crisis,70.5,18132.0,6137.0,1
ID_K6RE4Q,Eastern Equatoria,Budi,101278.0,2020,1,Crisis,35.3,18132.0,6137.0,1
ID_6QDY4L,Eastern Equatoria,Budi,99242.0,2020,2,Emergency,80.0,18132.0,6137.0,1
ID_MCT64Z,Eastern Equatoria,Budi,99242.0,2020,5,Crisis,40.3,18132.0,6137.0,1
ID_7W2SEH,Eastern Equatoria,Budi,104787.0,2022,2,Crisis,45.3,17757.0,5031.0,1
ID_E2ATN2,Eastern Equatoria,Budi,104787.0,2022,4,Crisis,50.6,17757.0,5031.0,1
ID_TWDL9Z,Eastern Equatoria,Budi,104986.0,2022,10,Crisis,39.1,17757.0,5031.0,1
ID_S13C9X,Eastern Equatoria,Budi,104986.0,2022,12,Crisis,55.2,17757.0,5031.0,1
ID_QYM52X,Eastern Equatoria,Budi,104986.0,2023,4,Crisis,55.2,19814.0,6706.0,1
ID_G8P6BE,Eastern Equatoria,Budi,101473.0,2023,9,Emergency,64.8,19814.0,6706.0,1
ID_FFLZM7,Eastern Equatoria,Budi,101473.0,2023,12,Crisis,44.3,19814.0,6706.0,1
ID_64JWTE,Eastern Equatoria,Budi,101473.0,2024,4,Crisis,45.3,19985.0,7443.0,1
ID_KTSG7F,Eastern Equatoria,Budi,108136.0,2024,9,Emergency,55.2,19985.0,7443.0,1
ID_XZV4U3,Eastern Equatoria,Budi,131768.0,2024,12,Crisis,35.1,19985.0,7443.0,1
ID_BBXUX1,Eastern Equatoria,Budi,133804.0,2025,4,Emergency,50.1,22628.0,9262.0,1
ID_OXRWK8,Eastern Equatoria,Ikotos,127233.0,2014,10,Minimal,4.7,19551.13157894737,3837.447368421053,0
ID_R2YKCC,Eastern Equatoria,Ikotos,129557.0,2015,1,Minimal,4.7,19551.13157894737,3837.447368421053,0
ID_PRHVLZ,Eastern Equatoria,Ikotos,129557.0,2015,4,Minimal,4.6,19551.13157894737,3837.447368421053,0
ID_049ENU,Eastern Equatoria,Ikotos,129557.0,2015,5,Stressed,3.1,19551.13157894737,3837.447368421053,0
ID_LQJIDK,Eastern Equatoria,Ikotos,129557.0,2015,8,Stressed,3.1,19551.13157894737,3837.447368421053,0
ID_NWI5FL,Eastern Equatoria,Ikotos,129557.0,2015,10,Stressed,16.2,19551.13157894737,3837.447368421053,0
ID_UL1RSR,Eastern Equatoria,Ikotos,131882.0,2016,1,Stressed,13.9,21114.0,4186.0,0
ID_LA8S8H,Eastern Equatoria,Ikotos,131882.0,2016,4,Stressed,19.0,21114.0,4186.0,1
ID_MBR5XQ,Eastern Equatoria,Ikotos,131882.0,2016,5,Crisis,29.6,21114.0,4186.0,1
ID_T4P501,Eastern Equatoria,Ikotos,131882.0,2016,8,Crisis,25.0,21114.0,4186.0,1
ID_NOUHTC,Eastern Equatoria,Ikotos,131882.0,2016,10,Crisis,35.6,21114.0,4186.0,1
ID_S1K9YE,Eastern Equatoria,Ikotos,116608.0,2017,1,Crisis,25.0,19933.0,2953.0,1
ID_9O2M71,Eastern Equatoria,Ikotos,116608.0,2017,2,Crisis,40.3,19933.0,2953.0,1
ID_HSSBEL,Eastern Equatoria,Ikotos,134206.0,2017,5,Crisis,36.9,19933.0,2953.0,1
ID_RQVSLW,Eastern Equatoria,Ikotos,134206.0,2017,6,Crisis,39.5,19933.0,2953.0,1
ID_F90KM3,Eastern Equatoria,Ikotos,119949.0,2017,9,Crisis,30.6,19933.0,2953.0,1
ID_TZK3NY,Eastern Equatoria,Ikotos,119949.0,2017,10,Emergency,60.0,19933.0,2953.0,1
ID_9V20YA,Eastern Equatoria,Ikotos,123547.0,2018,1,Crisis,60.0,19778.0,4335.0,0
ID_R821UZ,Eastern Equatoria,Ikotos,123547.0,2018,2,Stressed,15.4,19778.0,4335.0,1
ID_VGWW4F,Eastern Equatoria,Ikotos,123547.0,2018,5,Crisis,25.1,19778.0,4335.0,0
ID_YB8DAL,Eastern Equatoria,Ikotos,123547.0,2018,9,Stressed,14.6,19778.0,4335.0,1
ID_FYO175,Eastern Equatoria,Ikotos,123547.0,2018,10,Crisis,44.5,19778.0,4335.0,1
ID_0CEHLX,Eastern Equatoria,Ikotos,128205.0,2019,1,Crisis,20.2,16976.0,1069.0,0
ID_SLG6MM,Eastern Equatoria,Ikotos,101982.0,2019,8,Stressed,14.8,16976.0,1069.0,1
ID_1ZXYVG,Eastern Equatoria,Ikotos,101982.0,2019,9,Crisis,30.4,16976.0,1069.0,0
ID_IUI9KK,Eastern Equatoria,Ikotos,101982.0,2020,1,Stressed,14.7,21139.0,4633.0,0
ID_HZLM72,Eastern Equatoria,Ikotos,103719.0,2020,1,Stressed,14.7,21139.0,4633.0,1
ID_JEYN93,Eastern Equatoria,Ikotos,101982.0,2020,2,Crisis,29.9,21139.0,4633.0,1
ID_82KKZM,Eastern Equatoria,Ikotos,101982.0,2020,5,Crisis,24.5,21139.0,4633.0,1
ID_PJRHT7,Eastern Equatoria,Ikotos,106843.0,2022,2,Crisis,29.4,20515.0,3003.0,1
ID_ZEWVIY,Eastern Equatoria,Ikotos,106843.0,2022,4,Crisis,55.2,20515.0,3003.0,1
ID_TWBOZD,Eastern Equatoria,Ikotos,107047.0,2022,10,Crisis,44.9,20515.0,3003.0,1
ID_1AT7O7,Eastern Equatoria,Ikotos,107047.0,2022,12,Crisis,49.5,20515.0,3003.0,1
ID_5RH8LX,Eastern Equatoria,Ikotos,107047.0,2023,4,Crisis,44.8,23099.0,5062.0,1
ID_6DUT07,Eastern Equatoria,Ikotos,61229.0,2023,9,Emergency,49.5,23099.0,5062.0,1
ID_6G5G79,Eastern Equatoria,Ikotos,61229.0,2023,12,Crisis,39.2,23099.0,5062.0,1
ID_OR7875,Eastern Equatoria,Ikotos,61229.0,2024,4,Crisis,29.4,10555.0,2672.0,1
ID_AUD9K9,Eastern Equatoria,Ikotos,110258.0,2024,9,Crisis,44.1,10555.0,2672.0,1
ID_TR74QG,Eastern Equatoria,Ikotos,112441.0,2024,12,Crisis,43.5,10555.0,2672.0,1
ID_EFQJG0,Eastern Equatoria,Ikotos,114178.0,2025,4,Crisis,35.6,19481.0,5285.0,1
ID_2U1G46,Eastern Equatoria,Kapoeta East,185117.0,2014,10,Stressed,10.3,7202.894736842105,-17028.763157894737,0
ID_3SDYGF,Eastern Equatoria,Kapoeta East,188500.0,2015,1,Stressed,4.9,7202.894736842105,-17028.763157894737,0
ID_LIJI18,Eastern Equatoria,Kapoeta East,188500.0,2015,4,Stressed,10.1,7202.894736842105,-17028.763157894737,0
ID_K0AXYC,Eastern Equatoria,Kapoeta East,188500.0,2015,5,Stressed,14.9,7202.894736842105,-17028.763157894737,1
ID_ELOS6Z,Eastern Equatoria,Kapoeta East,188500.0,2015,8,Crisis,20.2,7202.894736842105,-17028.763157894737,0
ID_LE6KWH,Eastern Equatoria,Kapoeta East,188500.0,2015,10,Stressed,14.9,7202.894736842105,-17028.763157894737,0
ID_EF0VOT,Eastern Equatoria,Kapoeta East,191882.0,2016,1,Stressed,14.9,5602.0,-18243.0,1
ID_QTXHI1,Eastern Equatoria,Kapoeta East,191882.0,2016,4,Crisis,25.0,5602.0,-18243.0,1
ID_5CQZCU,Eastern Equatoria,Kapoeta East,191882.0,2016,5,Crisis,45.3,5602.0,-18243.0,1
ID_CTSUFL,Eastern Equatoria,Kapoeta East,191882.0,2016,8,Crisis,34.9,5602.0,-18243.0,1
ID_SEHUDS,Eastern Equatoria,Kapoeta East,191882.0,2016,10,Crisis,30.2,5602.0,-18243.0,1
ID_3QSQCQ,Eastern Equatoria,Kapoeta East,169660.0,2017,1,Crisis,19.8,8664.0,-15923.0,1
ID_30O30U,Eastern Equatoria,Kapoeta East,169660.0,2017,2,Crisis,44.8,8664.0,-15923.0,1
ID_BMC97C,Eastern Equatoria,Kapoeta East,195264.0,2017,5,Crisis,60.1,8664.0,-15923.0,1
ID_7BO119,Eastern Equatoria,Kapoeta East,195264.0,2017,6,Crisis,65.0,8664.0,-15923.0,1
ID_XP9N56,Eastern Equatoria,Kapoeta East,158627.0,2017,9,Crisis,50.2,8664.0,-15923.0,1
ID_NYXTXM,Eastern Equatoria,Kapoeta East,158627.0,2017,10,Emergency,80.1,8664.0,-15923.0,1
ID_GTT0IA,Eastern Equatoria,Kapoeta East,163386.0,2018,1,Emergency,64.9,6028.0,-14395.0,1
ID_AKYTT3,Eastern Equatoria,Kapoeta East,163386.0,2018,2,Emergency,69.8,6028.0,-14395.0,1
ID_IMJ70E,Eastern Equatoria,Kapoeta East,163386.0,2018,5,Emergency,74.7,6028.0,-14395.0,1
ID_3P15AH,Eastern Equatoria,Kapoeta East,163386.0,2018,9,Emergency,74.7,6028.0,-14395.0,1
ID_DBVZB0,Eastern Equatoria,Kapoeta East,163386.0,2018,10,Crisis,55.1,6028.0,-14395.0,1
ID_OIH5CS,Eastern Equatoria,Kapoeta East,169545.0,2019,1,Crisis,55.1,5068.0,-15968.0,1
ID_K30LVY,Eastern Equatoria,Kapoeta East,161014.0,2019,8,Crisis,60.2,5068.0,-15968.0,1
ID_LKFXHK,Eastern Equatoria,Kapoeta East,161014.0,2019,9,Emergency,69.6,5068.0,-15968.0,1
ID_C856WP,Eastern Equatoria,Kapoeta East,161014.0,2020,1,Crisis,49.7,10519.0,-11310.0,1
ID_R97Y2L,Eastern Equatoria,Kapoeta East,164380.0,2020,1,Crisis,44.7,10519.0,-11310.0,1
ID_OFN1R4,Eastern Equatoria,Kapoeta East,161014.0,2020,2,Crisis,65.1,10519.0,-11310.0,1
ID_KZ36U8,Eastern Equatoria,Kapoeta East,161014.0,2020,5,Crisis,54.7,10519.0,-11310.0,1
ID_UEIHX7,Eastern Equatoria,Kapoeta East,169656.0,2022,2,Crisis,54.7,8300.0,-14859.0,1
ID_4D0GJY,Eastern Equatoria,Kapoeta East,169656.0,2022,4,Emergency,59.5,8300.0,-14859.0,1
ID_V5G10U,Eastern Equatoria,Kapoeta East,169978.0,2022,10,Emergency,64.8,8300.0,-14859.0,1
ID_R5L8A7,Eastern Equatoria,Kapoeta East,169978.0,2022,12,Emergency,54.7,8300.0,-14859.0,1
ID_8E9RIV,Eastern Equatoria,Kapoeta East,169978.0,2023,4,Emergency,64.7,9024.0,-14829.0,1
ID_H6T1NT,Eastern Equatoria,Kapoeta East,319113.0,2023,9,Emergency,69.4,9024.0,-14829.0,1
ID_MJSRD9,Eastern Equatoria,Kapoeta East,319113.0,2023,12,Crisis,40.1,9024.0,-14829.0,1
ID_Q46NOU,Eastern Equatoria,Kapoeta East,319113.0,2024,4,Crisis,30.1,7260.0,-33826.0,1
ID_HFJ7UP,Eastern Equatoria,Kapoeta East,175078.0,2024,9,Emergency,45.1,7260.0,-33826.0,1
ID_FLN4RX,Eastern Equatoria,Kapoeta East,217840.0,2024,12,Crisis,49.7,7260.0,-33826.0,1
ID_YJ38XR,Eastern Equatoria,Kapoeta East,221206.0,2025,4,Emergency,60.1,4540.0,-18002.0,1
ID_G2GZR7,Eastern Equatoria,Kapoeta North,115934.0,2014,10,Stressed,10.4,5038.578947368421,-10117.447368421052,0
ID_TXCB48,Eastern Equatoria,Kapoeta North,118052.0,2015,1,Stressed,5.2,5038.578947368421,-10117.447368421052,0
ID_Y1O4IZ,Eastern Equatoria,Kapoeta North,118052.0,2015,4,Stressed,10.2,5038.578947368421,-10117.447368421052,0
ID_ASNWYW,Eastern Equatoria,Kapoeta North,118052.0,2015,5,Stressed,10.2,5038.578947368421,-10117.447368421052,1
ID_RRATAT,Eastern Equatoria,Kapoeta North,118052.0,2015,8,Crisis,25.4,5038.578947368421,-10117.447368421052,0
ID_J9A3Y3,Eastern Equatoria,Kapoeta North,118052.0,2015,10,Stressed,15.2,5038.578947368421,-10117.447368421052,0
ID_6DDFGS,Eastern Equatoria,Kapoeta North,120170.0,2016,1,Stressed,15.2,4999.0,-9718.0,1
ID_3JONOU,Eastern Equatoria,Kapoeta North,120170.0,2016,4,Crisis,25.0,4999.0,-9718.0,1
ID_9IY4X4,Eastern Equatoria,Kapoeta North,120170.0,2016,5,Crisis,44.9,4999.0,-9718.0,1
ID_1DNTCA,Eastern Equatoria,Kapoeta North,120170.0,2016,8,Crisis,35.0,4999.0,-9718.0,1
ID_GRP2U4,Eastern Equatoria,Kapoeta North,120170.0,2016,10,Crisis,25.0,4999.0,-9718.0,0
ID_DTBH55,Eastern Equatoria,Kapoeta North,106254.0,2017,1,Stressed,15.0,5840.0,-9632.0,1
ID_RBC76U,Eastern Equatoria,Kapoeta North,106254.0,2017,2,Crisis,25.4,5840.0,-9632.0,1
ID_B7L8V1,Eastern Equatoria,Kapoeta North,122289.0,2017,5,Crisis,39.5,5840.0,-9632.0,1
ID_ZOCFI4,Eastern Equatoria,Kapoeta North,122289.0,2017,6,Crisis,40.1,5840.0,-9632.0,1
ID_O6L1F9,Eastern Equatoria,Kapoeta North,100493.0,2017,9,Crisis,30.3,5840.0,-9632.0,1
ID_0S9BP4,Eastern Equatoria,Kapoeta North,100493.0,2017,10,Emergency,74.6,5840.0,-9632.0,1
ID_M18O1B,Eastern Equatoria,Kapoeta North,103508.0,2018,1,Emergency,54.7,4186.0,-8753.0,1
ID_J9RM7P,Eastern Equatoria,Kapoeta North,103508.0,2018,2,Crisis,60.9,4186.0,-8753.0,1
ID_YXDW2Z,Eastern Equatoria,Kapoeta North,103508.0,2018,5,Crisis,65.7,4186.0,-8753.0,1
ID_CFZW0L,Eastern Equatoria,Kapoeta North,103508.0,2018,9,Emergency,75.4,4186.0,-8753.0,1
ID_DALMJE,Eastern Equatoria,Kapoeta North,103508.0,2018,10,Crisis,55.1,4186.0,-8753.0,1
ID_GQTOAM,Eastern Equatoria,Kapoeta North,107410.0,2019,1,Crisis,55.1,5174.0,-8153.0,1
ID_DVLNKN,Eastern Equatoria,Kapoeta North,152352.0,2019,8,Crisis,65.2,5174.0,-8153.0,1
ID_D669UG,Eastern Equatoria,Kapoeta North,152352.0,2019,9,Emergency,75.5,5174.0,-8153.0,1
ID_NEKRCP,Eastern Equatoria,Kapoeta North,152352.0,2020,1,Crisis,49.9,5965.0,-7864.0,1
ID_PRCJIW,Eastern Equatoria,Kapoeta North,154467.0,2020,1,Emergency,44.6,5965.0,-7864.0,1
ID_VHDK8L,Eastern Equatoria,Kapoeta North,152352.0,2020,2,Emergency,65.4,5965.0,-7864.0,1
ID_W2LM34,Eastern Equatoria,Kapoeta North,152352.0,2020,5,Emergency,54.5,5965.0,-7864.0,1
ID_9EL8HL,Eastern Equatoria,Kapoeta North,157137.0,2022,2,Crisis,49.9,6328.0,-8344.0,1
ID_88KZRU,Eastern Equatoria,Kapoeta North,157137.0,2022,4,Emergency,54.7,6328.0,-8344.0,1
ID_IN3OEU,Eastern Equatoria,Kapoeta North,157435.0,2022,10,Emergency,64.9,6328.0,-8344.0,1
ID_VTYT8Q,Eastern Equatoria,Kapoeta North,157435.0,2022,12,Crisis,50.2,6328.0,-8344.0,1
ID_ZPKY32,Eastern Equatoria,Kapoeta North,157435.0,2023,4,Emergency,54.6,6926.0,-8186.0,1
ID_ORWIXZ,Eastern Equatoria,Kapoeta North,103176.0,2023,9,Emergency,59.7,6926.0,-8186.0,1
ID_2C9ROS,Eastern Equatoria,Kapoeta North,103176.0,2023,12,Crisis,44.6,6926.0,-8186.0,1
ID_7YT2M6,Eastern Equatoria,Kapoeta North,103176.0,2024,4,Crisis,39.7,2364.0,-10920.0,1
ID_TWD1XM,Eastern Equatoria,Kapoeta North,162158.0,2024,9,Emergency,64.9,2364.0,-10920.0,1
ID_XB9YO1,Eastern Equatoria,Kapoeta North,136929.0,2024,12,Crisis,40.1,2364.0,-10920.0,1
ID_8PAJSS,Eastern Equatoria,Kapoeta North,139044.0,2025,4,Emergency,54.8,3377.0,-17501.0,1
ID_UUQO1V,Eastern Equatoria,Kapoeta South,91158.0,2014,10,Stressed,5.5,2826.0789473684213,-8108.342105263157,0
ID_SMADO8,Eastern Equatoria,Kapoeta South,92823.0,2015,1,Stressed,5.5,2826.0789473684213,-8108.342105263157,0
ID_E7FLQH,Eastern Equatoria,Kapoeta South,92823.0,2015,4,Stressed,9.7,2826.0789473684213,-8108.342105263157,0
ID_RRPZLK,Eastern Equatoria,Kapoeta South,92823.0,2015,5,Stressed,0.0,2826.0789473684213,-8108.342105263157,0
ID_3E4XYF,Eastern Equatoria,Kapoeta South,92823.0,2015,8,Stressed,5.4,2826.0789473684213,-8108.342105263157,0
ID_9IGFU8,Eastern Equatoria,Kapoeta South,92823.0,2015,10,Stressed,15.1,2826.0789473684213,-8108.342105263157,0
ID_IOGXPB,Eastern Equatoria,Kapoeta South,94489.0,2016,1,Stressed,15.1,3081.0,-9173.0,1
ID_WHVNZH,Eastern Equatoria,Kapoeta South,94489.0,2016,4,Crisis,25.4,3081.0,-9173.0,1
ID_13CD5G,Eastern Equatoria,Kapoeta South,94489.0,2016,5,Crisis,39.2,3081.0,-9173.0,1
ID_LQJ5SX,Eastern Equatoria,Kapoeta South,94489.0,2016,8,Crisis,30.7,3081.0,-9173.0,1
ID_VWVM4W,Eastern Equatoria,Kapoeta South,94489.0,2016,10,Crisis,25.4,3081.0,-9173.0,0
ID_3ZKWDE,Eastern Equatoria,Kapoeta South,83547.0,2017,1,Stressed,14.8,2462.0,-10190.0,1
ID_EKGYSP,Eastern Equatoria,Kapoeta South,83547.0,2017,2,Crisis,40.7,2462.0,-10190.0,1
ID_ENGWYX,Eastern Equatoria,Kapoeta South,96155.0,2017,5,Crisis,46.7,2462.0,-10190.0,1
ID_9TRFLQ,Eastern Equatoria,Kapoeta South,96155.0,2017,6,Crisis,49.9,2462.0,-10190.0,1
ID_BMAE38,Eastern Equatoria,Kapoeta South,65734.0,2017,9,Crisis,40.6,2462.0,-10190.0,1
ID_SRYO4R,Eastern Equatoria,Kapoeta South,65734.0,2017,10,Emergency,54.8,2462.0,-10190.0,1
ID_CB1KJT,Eastern Equatoria,Kapoeta South,67706.0,2018,1,Crisis,54.8,1844.0,-6958.0,1
ID_GQ01TE,Eastern Equatoria,Kapoeta South,67706.0,2018,2,Crisis,59.1,1844.0,-6958.0,1
ID_E13N3B,Eastern Equatoria,Kapoeta South,67706.0,2018,5,Crisis,66.5,1844.0,-6958.0,1
ID_ZT9D31,Eastern Equatoria,Kapoeta South,67706.0,2018,9,Crisis,59.1,1844.0,-6958.0,1
ID_K9QM3P,Eastern Equatoria,Kapoeta South,67706.0,2018,10,Crisis,54.6,1844.0,-6958.0,1
ID_91I3VM,Eastern Equatoria,Kapoeta South,70259.0,2019,1,Crisis,54.6,2374.0,-6692.0,1
ID_ZWFFHH,Eastern Equatoria,Kapoeta South,96033.0,2019,8,Crisis,55.5,2374.0,-6692.0,1
ID_CMKTLZ,Eastern Equatoria,Kapoeta South,96033.0,2019,9,Crisis,65.6,2374.0,-6692.0,1
ID_KJ49YD,Eastern Equatoria,Kapoeta South,96033.0,2020,1,Crisis,44.8,4224.0,-5184.0,1
ID_82795E,Eastern Equatoria,Kapoeta South,97664.0,2020,1,Crisis,44.8,4224.0,-5184.0,1
ID_5IZ31Y,Eastern Equatoria,Kapoeta South,96033.0,2020,2,Crisis,60.4,4224.0,-5184.0,1
ID_RUJOQW,Eastern Equatoria,Kapoeta South,96033.0,2020,5,Emergency,55.2,4224.0,-5184.0,1
ID_5DSK7N,Eastern Equatoria,Kapoeta South,102232.0,2022,2,Crisis,50.0,2977.0,-7003.0,1
ID_8LA100,Eastern Equatoria,Kapoeta South,102232.0,2022,4,Crisis,45.0,2977.0,-7003.0,1
ID_QXMCTH,Eastern Equatoria,Kapoeta South,102427.0,2022,10,Crisis,49.9,2977.0,-7003.0,1
ID_PHJ3MU,Eastern Equatoria,Kapoeta South,102427.0,2022,12,Crisis,44.9,2977.0,-7003.0,1
ID_URMYBD,Eastern Equatoria,Kapoeta South,102427.0,2023,4,Crisis,54.7,3167.0,-7113.0,1
ID_2QE4PA,Eastern Equatoria,Kapoeta South,67827.0,2023,9,Emergency,59.6,3167.0,-7113.0,1
ID_8HYEXF,Eastern Equatoria,Kapoeta South,67827.0,2023,12,Crisis,25.1,3167.0,-7113.0,1
ID_7JXJN6,Eastern Equatoria,Kapoeta South,67827.0,2024,4,Crisis,20.6,2294.0,-6788.0,1
ID_FOKZIX,Eastern Equatoria,Kapoeta South,105499.0,2024,9,Crisis,25.1,2294.0,-6788.0,1
ID_ZAREIY,Eastern Equatoria,Kapoeta South,105562.0,2024,12,Crisis,35.1,2294.0,-6788.0,1
ID_AZ39PE,Eastern Equatoria,Kapoeta South,107192.0,2025,4,Crisis,45.5,3067.0,-11059.0,1
ID_CN0DL5,Eastern Equatoria,Lafon,130960.0,2014,10,Stressed,5.3,11369.342105263158,-3370.5789473684213,0
ID_E11E9F,Eastern Equatoria,Lafon,133352.0,2015,1,Stressed,5.3,11369.342105263158,-3370.5789473684213,0
ID_TAXP0W,Eastern Equatoria,Lafon,133352.0,2015,4,Stressed,15.0,11369.342105263158,-3370.5789473684213,1
ID_FOY4DD,Eastern Equatoria,Lafon,133352.0,2015,5,Crisis,20.2,11369.342105263158,-3370.5789473684213,1
ID_1VN8LF,Eastern Equatoria,Lafon,133352.0,2015,8,Crisis,35.2,11369.342105263158,-3370.5789473684213,1
ID_JDTVV2,Eastern Equatoria,Lafon,133352.0,2015,10,Crisis,40.5,11369.342105263158,-3370.5789473684213,1
ID_Y4XKSS,Eastern Equatoria,Lafon,135744.0,2016,1,Crisis,35.2,10914.0,-4205.0,1
ID_0KB68R,Eastern Equatoria,Lafon,135744.0,2016,4,Crisis,44.9,10914.0,-4205.0,1
ID_ERVT99,Eastern Equatoria,Lafon,135744.0,2016,5,Crisis,54.5,10914.0,-4205.0,1
ID_7E4UNY,Eastern Equatoria,Lafon,135744.0,2016,8,Crisis,50.1,10914.0,-4205.0,1
ID_181ACJ,Eastern Equatoria,Lafon,135744.0,2016,10,Crisis,25.0,10914.0,-4205.0,0
ID_BC2SWS,Eastern Equatoria,Lafon,120024.0,2017,1,Stressed,14.7,14804.0,-1974.0,1
ID_OZCTWJ,Eastern Equatoria,Lafon,120024.0,2017,2,Crisis,40.0,14804.0,-1974.0,1
ID_LSH3TO,Eastern Equatoria,Lafon,138137.0,2017,5,Crisis,55.0,14804.0,-1974.0,1
ID_W4YCZ0,Eastern Equatoria,Lafon,138137.0,2017,6,Crisis,44.9,14804.0,-1974.0,1
ID_4CDPQV,Eastern Equatoria,Lafon,99528.0,2017,9,Crisis,65.2,14804.0,-1974.0,1
ID_L00EZZ,Eastern Equatoria,Lafon,99528.0,2017,10,Crisis,55.3,14804.0,-1974.0,1
ID_F8S2ZG,Eastern Equatoria,Lafon,102514.0,2018,1,Crisis,50.2,10854.0,-1448.0,0
ID_E2J51B,Eastern Equatoria,Lafon,102514.0,2018,2,Stressed,14.6,10854.0,-1448.0,1
ID_3JCZUC,Eastern Equatoria,Lafon,102514.0,2018,5,Crisis,19.5,10854.0,-1448.0,1
ID_QMRUNJ,Eastern Equatoria,Lafon,102514.0,2018,9,Crisis,35.1,10854.0,-1448.0,1
ID_DU0ISB,Eastern Equatoria,Lafon,102514.0,2018,10,Crisis,40.0,10854.0,-1448.0,1
ID_5IQNF7,Eastern Equatoria,Lafon,106379.0,2019,1,Crisis,70.2,11180.0,-1491.0,1
ID_4T60PL,Eastern Equatoria,Lafon,149788.0,2019,8,Crisis,54.5,11180.0,-1491.0,1
ID_OZJCNS,Eastern Equatoria,Lafon,149788.0,2019,9,Crisis,44.7,11180.0,-1491.0,1
ID_6G298C,Eastern Equatoria,Lafon,149788.0,2020,1,Crisis,30.0,12656.0,-493.0,1
ID_QK4LTA,Eastern Equatoria,Lafon,151966.0,2020,1,Crisis,39.4,12656.0,-493.0,1
ID_HUKWQV,Eastern Equatoria,Lafon,149788.0,2020,2,Crisis,19.7,12656.0,-493.0,1
ID_R1H61I,Eastern Equatoria,Lafon,149788.0,2020,5,Crisis,54.7,12656.0,-493.0,1
ID_AOIM45,Eastern Equatoria,Lafon,156853.0,2022,2,Crisis,44.7,11189.0,-2761.0,1
ID_8AX40D,Eastern Equatoria,Lafon,156853.0,2022,4,Crisis,45.3,11189.0,-2761.0,1
ID_TIRC9Z,Eastern Equatoria,Lafon,157151.0,2022,10,Crisis,60.6,11189.0,-2761.0,1
ID_D76SZN,Eastern Equatoria,Lafon,157151.0,2022,12,Crisis,45.2,11189.0,-2761.0,1
ID_9DDE3C,Eastern Equatoria,Lafon,157151.0,2023,4,Crisis,40.1,10372.0,-3996.0,1
ID_UP8IJL,Eastern Equatoria,Lafon,85210.0,2023,9,Crisis,45.2,10372.0,-3996.0,1
ID_2Z0LJC,Eastern Equatoria,Lafon,85210.0,2023,12,Emergency,55.2,10372.0,-3996.0,1
ID_H2VFFQ,Eastern Equatoria,Lafon,85210.0,2024,4,Emergency,59.9,4278.0,-6254.0,1
ID_OT8HLJ,Eastern Equatoria,Lafon,161866.0,2024,9,Emergency,64.5,4278.0,-6254.0,1
ID_EFY3ZB,Eastern Equatoria,Lafon,141016.0,2024,12,Crisis,34.0,4278.0,-6254.0,1
ID_4LDIMS,Eastern Equatoria,Lafon,143194.0,2025,4,Emergency,49.6,10129.0,-9878.0,1
ID_YJ9BOQ,Eastern Equatoria,Magwi,201044.0,2014,10,Minimal,0.0,38324.02631578947,13877.605263157897,0
ID_0IQ2FA,Eastern Equatoria,Magwi,204717.0,2015,1,Minimal,0.0,38324.02631578947,13877.605263157897,0
ID_39E3NW,Eastern Equatoria,Magwi,204717.0,2015,4,Minimal,0.0,38324.02631578947,13877.605263157897,0
ID_XUJ3AC,Eastern Equatoria,Magwi,204717.0,2015,5,Minimal,0.0,38324.02631578947,13877.605263157897,0
ID_6PE63L,Eastern Equatoria,Magwi,204717.0,2015,8,Minimal,0.0,38324.02631578947,13877.605263157897,0
ID_BQGU3O,Eastern Equatoria,Magwi,204717.0,2015,10,Stressed,9.8,38324.02631578947,13877.605263157897,0
ID_BYGHGK,Eastern Equatoria,Magwi,208391.0,2016,1,Stressed,9.8,40384.0,15490.0,0
ID_5BWIKO,Eastern Equatoria,Magwi,208391.0,2016,4,Stressed,10.1,40384.0,15490.0,0
ID_TCKEH5,Eastern Equatoria,Magwi,208391.0,2016,5,Stressed,14.9,40384.0,15490.0,0
ID_SW2292,Eastern Equatoria,Magwi,208391.0,2016,8,Stressed,10.1,40384.0,15490.0,1
ID_MTR6SN,Eastern Equatoria,Magwi,208391.0,2016,10,Crisis,19.7,40384.0,15490.0,0
ID_GLH62C,Eastern Equatoria,Magwi,184256.0,2017,1,Stressed,10.1,17748.0,-3351.0,1
ID_9T199D,Eastern Equatoria,Magwi,184256.0,2017,2,Crisis,34.2,17748.0,-3351.0,1
